,Pla,Loc,Track,Going,Dist,Draw,JW,AW,Time,WOdd,Class
9656,3,1,0,2,1650,12,116,1135,100.4,15.0,2
9657,4,1,0,2,1650,7,121,1095,100.43,28.0,2
9658,5,1,0,2,1650,2,116,1098,100.76,41.0,2
9659,6,1,0,2,1650,9,111,1066,100.76,13.0,2
9660,7,1,0,2,1650,1,117,1253,100.78,4.0,2
9661,8,1,0,2,1650,5,133,970,100.84,18.0,2
9662,9,1,0,2,1650,3,128,1100,100.86,12.0,2
9663,10,1,0,2,1650,4,115,1237,101.23,45.0,2
9664,11,1,0,2,1650,10,119,988,101.4,15.0,2
9665,12,1,0,2,1650,8,128,1125,101.56,7.7,2
9666,1,1,0,2,1800,8,121,1023,111.0,5.0,5
9667,2,1,0,2,1800,3,133,1171,111.18,5.6,5
9668,3,1,0,2,1800,7,127,1165,111.23,13.0,5
9669,4,1,0,2,1800,9,130,1054,111.3,14.0,5
9670,5,1,0,2,1800,4,129,1161,111.54,3.7,5
9671,6,1,0,2,1800,12,122,988,111.7,11.0,5
9672,7,1,0,2,1800,2,133,1035,111.76,17.0,5
9673,8,1,0,2,1800,5,122,1057,111.9,13.0,5
9674,9,1,0,2,1800,10,114,1167,112.14,59.0,5
9675,10,1,0,2,1800,1,117,1116,112.15,12.0,5
9676,11,1,0,2,1800,6,122,1032,112.32,13.0,5
9677,12,1,0,2,1800,11,129,1017,113.46,25.0,5
9678,1,1,0,2,1200,11,123,1116,69.98,10.0,4
9679,2,1,0,2,1200,8,127,1062,70.03,12.0,4
9680,3,1,0,2,1200,10,115,1011,70.28,17.0,4
9681,4,1,0,2,1200,12,122,1110,70.35,22.0,4
9682,5,1,0,2,1200,5,119,1188,70.47,10.0,4
9683,6,1,0,2,1200,1,127,1090,70.47,20.0,4
9684,7,1,0,2,1200,9,123,1091,70.47,38.0,4
9685,8,1,0,2,1200,2,123,1059,70.66,10.0,4
9686,9,1,0,2,1200,4,113,1033,70.78,19.0,4
9687,10,1,0,2,1200,6,121,1067,70.85,5.3,4
9688,11,1,0,2,1200,7,133,1040,71.08,4.4,4
9689,12,1,0,2,1200,3,125,1022,71.29,4.9,4
9690,1,1,0,2,1200,2,125,1086,69.65,2.2,4
9691,2,1,0,2,1200,8,121,1154,70.18,23.0,4
9692,3,1,0,2,1200,5,118,1155,70.23,11.0,4
9693,4,1,0,2,1200,12,119,1199,70.24,12.0,4
9694,5,1,0,2,1200,3,111,1034,70.34,50.0,4
9695,6,1,0,2,1200,4,122,1130,70.43,8.9,4
9696,7,1,0,2,1200,10,126,1030,70.47,7.4,4
9697,8,1,0,2,1200,1,113,1083,70.48,289.0,4
9698,9,1,0,2,1200,6,125,1042,70.51,5.7,4
9699,10,1,0,2,1200,11,133,1207,70.66,18.0,4
9700,11,1,0,2,1200,7,129,1092,70.81,23.0,4
9701,12,1,0,2,1200,9,118,1052,72.66,247.0,4
9702,1,1,0,2,1650,8,124,1044,99.67,2.4,3
9703,2,1,0,2,1650,9,115,1277,99.93,4.9,3
9704,3,1,0,2,1650,3,117,1185,100.03,22.0,3
9705,4,1,0,2,1650,6,114,1110,100.07,39.0,3
9706,5,1,0,2,1650,5,130,1046,100.16,5.5,3
9707,6,1,0,2,1650,10,133,1148,100.46,21.0,3
9708,7,1,0,2,1650,2,114,1265,100.55,23.0,3
9709,8,1,0,2,1650,1,123,1122,100.57,14.0,3
9710,9,1,0,2,1650,7,117,1137,100.63,8.6,3
9711,10,1,0,2,1650,4,120,1081,103.65,14.0,3
9712,1,1,0,2,1650,3,122,1169,101.22,7.0,4
9713,2,1,0,2,1650,6,124,1109,101.51,24.0,4
9714,3,1,0,2,1650,5,116,1090,101.59,7.0,4
9715,4,1,0,2,1650,4,123,1139,101.66,12.0,4
9716,5,1,0,2,1650,11,124,1056,101.68,11.0,4
9717,6,1,0,2,1650,12,124,1107,101.73,25.0,4
9718,7,1,0,2,1650,1,123,1169,101.75,14.0,4
9719,8,1,0,2,1650,10,120,1145,101.75,3.4,4
9720,9,1,0,2,1650,8,122,1121,101.82,6.3,4
9721,10,1,0,2,1650,2,123,1043,101.99,26.0,4
9722,11,1,0,2,1650,7,121,1110,102.01,33.0,4
9723,12,1,0,2,1650,9,130,1085,102.55,10.0,4
9724,1,1,0,2,1200,1,111,1156,69.69,5.3,3
9725,2,1,0,2,1200,3,123,1188,69.73,7.4,3
9726,3,1,0,2,1200,8,124,1177,69.91,6.5,3
9727,4,1,0,2,1200,5,117,1142,70.02,7.2,3
9728,5,1,0,2,1200,7,122,1149,70.16,5.7,3
9729,6,1,0,2,1200,9,111,1047,70.47,12.0,3
9730,7,1,0,2,1200,2,129,1040,70.52,47.0,3
9731,8,1,0,2,1200,11,118,1145,70.7,161.0,3
9732,9,1,0,2,1200,6,133,1179,70.98,11.0,3
9733,10,1,0,2,1200,4,127,1052,70.99,6.6,3
9734,11,1,0,2,1200,12,109,1043,71.29,96.0,3
9735,12,1,0,2,1200,10,120,1161,71.91,14.0,3
9736,1,1,0,2,1200,4,111,1112,69.74,5.9,3
9737,2,1,0,2,1200,2,119,1064,69.94,10.0,3
9738,3,1,0,2,1200,7,116,1091,69.94,14.0,3
9739,4,1,0,2,1200,3,124,1206,69.95,4.1,3
9740,5,1,0,2,1200,8,133,1006,70.25,26.0,3
9741,6,1,0,2,1200,11,127,1095,70.31,6.5,3
9742,7,1,0,2,1200,10,114,1083,70.32,6.7,3
9743,8,1,0,2,1200,1,117,1150,70.36,8.2,3
9744,9,1,0,2,1200,6,133,1236,70.51,14.0,3
9745,10,1,0,2,1200,12,113,1040,70.52,80.0,3
9746,11,1,0,2,1200,9,123,1192,71.53,35.0,3
9747,12,1,0,2,1200,5,125,1205,71.62,14.0,3
9748,1,1,0,2,1800,2,121,1091,110.15,3.2,3
9749,2,1,0,2,1800,7,111,1157,110.2,4.7,3
9750,3,1,0,2,1800,6,128,1152,110.45,9.7,3
9751,4,1,0,2,1800,5,131,1026,110.5,31.0,3
9752,5,1,0,2,1800,3,133,1061,110.6,11.0,3
9753,6,1,0,2,1800,4,121,1063,110.96,3.4,3
9754,7,1,0,2,1800,1,117,1090,111.32,5.8,3
9755,1,1,0,2,1650,4,129,1132,102.0,3.6,4
9756,2,1,0,2,1650,3,114,1148,102.21,4.3,4
9757,3,1,0,2,1650,1,133,1044,102.23,4.8,4
9758,4,1,0,2,1650,2,119,1016,102.27,9.6,4
9759,5,1,0,2,1650,12,127,1040,102.44,13.0,4
9760,6,1,0,2,1650,5,121,1105,102.44,23.0,4
9761,7,1,0,2,1650,9,115,1032,102.51,15.0,4
9762,8,1,0,2,1650,10,126,1131,102.65,20.0,4
9763,9,1,0,2,1650,8,111,1002,102.67,19.0,4
9764,10,1,0,2,1650,6,128,1040,102.73,91.0,4
9765,11,1,0,2,1650,7,126,1122,102.81,9.7,4
9766,1,1,0,2,1200,9,119,1051,70.77,12.0,4
9767,2,1,0,2,1200,5,132,1131,70.77,1.9,4
9768,3,1,0,2,1200,3,125,1043,70.89,7.2,4
9769,4,1,0,2,1200,1,126,1078,71.03,14.0,4
9770,5,1,0,2,1200,2,133,1090,71.05,7.8,4
9771,6,1,0,2,1200,6,124,1080,71.2,13.0,4
9772,7,1,0,2,1200,7,125,1067,71.27,20.0,4
9773,8,1,0,2,1200,8,122,1082,71.46,16.0,4
9774,9,1,0,2,1200,11,123,1260,71.46,135.0,4
9775,10,1,0,2,1200,10,120,1063,71.47,12.0,4
9776,10,1,0,2,1200,4,111,1073,71.47,124.0,4
9777,12,1,0,2,1200,12,117,1059,72.02,106.0,4
9778,1,1,0,2,1200,6,133,1137,70.78,5.9,4
9779,2,1,0,2,1200,2,127,1096,70.83,4.3,4
9780,3,1,0,2,1200,3,116,1180,71.04,22.0,4
9781,4,1,0,2,1200,12,126,1043,71.06,32.0,4
9782,5,1,0,2,1200,11,133,1159,71.15,16.0,4
9783,6,1,0,2,1200,7,125,1038,71.27,13.0,4
9784,7,1,0,2,1200,10,129,1061,71.4,12.0,4
9785,8,1,0,2,1200,5,118,1140,71.48,4.2,4
9786,9,1,0,2,1200,4,125,1056,71.49,11.0,4
9787,10,1,0,2,1200,9,126,1168,71.51,15.0,4
9788,11,1,0,2,1200,1,116,1069,71.85,11.0,4
9789,12,1,0,2,1200,8,119,1081,71.99,18.0,4
9790,1,1,0,2,1200,5,127,1143,70.49,4.8,3
9791,2,1,0,2,1200,3,110,1053,70.57,3.7,3
9792,3,1,0,2,1200,2,124,1087,70.72,12.0,3
9793,4,1,0,2,1200,6,121,1041,70.91,23.0,3
9794,5,1,0,2,1200,1,123,1017,70.94,9.4,3
9795,6,1,0,2,1200,8,118,1055,70.96,9.1,3
9796,7,1,0,2,1200,7,127,1093,71.02,11.0,3
9797,8,1,0,2,1200,10,116,1166,71.06,19.0,3
9798,9,1,0,2,1200,12,122,1086,71.17,5.6,3
9799,10,1,0,2,1200,9,128,1130,71.49,100.0,3
9800,11,1,0,2,1200,4,122,1031,71.89,15.0,3
9801,12,1,0,2,1200,11,119,1074,72.21,182.0,3
9802,1,1,0,2,1800,2,119,1070,110.48,1.8,2
9803,2,1,0,2,1800,4,113,1033,110.6,5.6,2
9804,3,1,0,2,1800,3,124,1220,110.75,9.5,2
9805,4,1,0,2,1800,5,119,1094,110.86,37.0,2
9806,5,1,0,2,1800,12,119,1047,111.02,17.0,2
9807,6,1,0,2,1800,9,116,1010,111.02,17.0,2
9808,7,1,0,2,1800,1,123,976,111.03,33.0,2
9809,8,1,0,2,1800,10,113,1074,111.16,12.0,2
9810,9,1,0,2,1800,11,111,1094,111.26,99.0,2
9811,10,1,0,2,1800,7,115,1091,111.32,11.0,2
9812,11,1,0,2,1800,8,119,1134,111.42,51.0,2
9813,12,1,0,2,1800,6,105,1075,111.51,38.0,2
9814,1,1,0,2,1200,8,123,1210,70.49,10.0,3
9815,2,1,0,2,1200,10,121,967,70.56,18.0,3
9816,3,1,0,2,1200,5,125,1103,70.66,11.0,3
9817,4,1,0,2,1200,11,116,1117,70.68,19.0,3
9818,5,1,0,2,1200,3,132,1144,70.69,15.0,3
9819,6,1,0,2,1200,12,118,1077,70.88,59.0,3
9820,7,1,0,2,1200,2,127,1125,70.97,8.9,3
9821,8,1,0,2,1200,7,116,1135,70.97,4.6,3
9822,9,1,0,2,1200,1,128,1119,71.0,3.1,3
9823,10,1,0,2,1200,9,133,1136,71.06,11.0,3
9824,11,1,0,2,1200,6,119,1120,71.21,77.0,3
9825,12,1,0,2,1200,4,120,1165,71.37,11.0,3
9826,1,1,0,2,1200,2,124,1091,70.78,7.5,5
9827,1,1,0,2,1200,1,120,1063,70.78,4.8,5
9828,3,1,0,2,1200,3,115,1124,71.13,6.9,5
9829,4,1,0,2,1200,5,127,1080,71.18,16.0,5
9830,5,1,0,2,1200,6,131,1066,71.22,11.0,5
9831,6,1,0,2,1200,8,126,1095,71.36,17.0,5
9832,7,1,0,2,1200,11,125,1156,71.48,28.0,5
9833,8,1,0,2,1200,12,118,1111,71.53,15.0,5
9834,9,1,0,2,1200,4,127,987,71.68,4.5,5
9835,10,1,0,2,1200,7,127,1067,71.69,7.5,5
9836,11,1,0,2,1200,10,119,1139,71.95,21.0,5
9837,12,1,0,2,1200,9,120,1209,72.02,36.0,5
9838,1,1,0,2,1650,1,123,1039,101.57,7.1,4
9839,2,1,0,2,1650,3,127,1053,101.7,3.0,4
9840,3,1,0,2,1650,4,126,1105,101.7,8.2,4
9841,4,1,0,2,1650,8,122,970,101.89,7.6,4
9842,5,1,0,2,1650,6,127,1170,101.92,42.0,4
9843,6,1,0,2,1650,7,128,1104,102.28,12.0,4
9844,7,1,0,2,1650,9,126,1100,102.33,5.0,4
9845,8,1,0,2,1650,10,123,1175,102.37,16.0,4
9846,9,1,0,2,1650,2,125,1117,102.42,10.0,4
9847,10,1,0,2,1650,5,119,1047,102.45,169.0,4
9848,11,1,0,2,1650,11,113,1187,102.58,37.0,4
9849,1,1,0,2,1000,6,122,1078,57.57,18.0,4
9850,2,1,0,2,1000,1,131,1137,57.66,2.4,4
9851,3,1,0,2,1000,10,131,1121,57.77,17.0,4
9852,4,1,0,2,1000,8,109,1156,58.01,6.4,4
9853,5,1,0,2,1000,12,115,1013,58.06,18.0,4
9854,6,1,0,2,1000,2,133,1268,58.07,5.0,4
9855,7,1,0,2,1000,5,116,1182,58.32,28.0,4
9856,8,1,0,2,1000,4,125,1079,58.36,86.0,4
9857,9,1,0,2,1000,11,120,1159,58.39,13.0,4
9858,10,1,0,2,1000,3,119,1056,58.6,14.0,4
9859,11,1,0,2,1000,9,130,1088,58.82,24.0,4
9860,12,1,0,2,1000,7,133,1140,59.26,22.0,4
9861,1,1,0,2,1200,11,121,1170,70.32,8.0,4
9862,2,1,0,2,1200,2,115,1103,70.39,2.9,4
9863,3,1,0,2,1200,1,127,1151,70.52,9.4,4
9864,4,1,0,2,1200,5,120,1072,70.7,8.2,4
9865,5,1,0,2,1200,7,124,1198,70.71,4.8,4
9866,6,1,0,2,1200,6,127,1100,70.81,11.0,4
9867,7,1,0,2,1200,10,116,1083,70.97,38.0,4
9868,8,1,0,2,1200,8,117,1017,71.07,25.0,4
9869,9,1,0,2,1200,3,129,1203,71.14,11.0,4
9870,10,1,0,2,1200,9,132,1142,71.49,39.0,4
9871,11,1,0,2,1200,4,126,1175,71.74,61.0,4
9872,12,1,0,2,1200,12,123,1088,71.77,35.0,4
9873,1,1,0,2,1200,1,124,1115,70.21,18.0,3
9874,2,1,0,2,1200,7,124,1076,70.4,3.4,3
9875,3,1,0,2,1200,5,127,1182,70.41,7.0,3
9876,4,1,0,2,1200,6,115,1052,70.42,12.0,3
9877,5,1,0,2,1200,10,116,1098,70.51,9.9,3
9878,6,1,0,2,1200,3,119,1059,70.67,3.1,3
9879,7,1,0,2,1200,12,132,1000,70.68,27.0,3
9880,8,1,0,2,1200,4,119,1023,70.78,28.0,3
9881,9,1,0,2,1200,11,113,1155,70.9,256.0,3
9882,10,1,0,2,1200,2,127,1059,70.92,14.0,3
9883,11,1,0,2,1200,8,120,1101,71.41,13.0,3
9884,12,1,0,2,1200,9,122,1156,71.52,261.0,3
9885,1,1,0,2,1000,10,120,1096,57.35,5.1,2
9886,2,1,0,2,1000,8,118,1121,57.36,17.0,2
9887,3,1,0,2,1000,9,116,1175,57.49,61.0,2
9888,4,1,0,2,1000,4,126,986,57.51,5.0,2
9889,5,1,0,2,1000,11,115,1174,57.52,25.0,2
9890,6,1,0,2,1000,6,116,1072,57.58,14.0,2
9891,7,1,0,2,1000,1,113,1083,57.6,4.1,2
9892,8,1,0,2,1000,7,116,1153,57.78,49.0,2
9893,9,1,0,2,1000,2,126,1144,57.98,7.8,2
9894,10,1,0,2,1000,3,109,1123,58.03,5.1,2
9895,11,1,0,2,1000,5,128,1113,58.24,21.0,2
9896,1,1,0,2,1650,2,121,1040,100.28,6.1,3
9897,2,1,0,2,1650,11,118,1186,100.28,9.1,3
9898,3,1,0,2,1650,1,123,1026,100.45,2.5,3
9899,4,1,0,2,1650,8,127,981,100.52,10.0,3
9900,5,1,0,2,1650,4,126,1098,100.65,87.0,3
9901,6,1,0,2,1650,7,131,1060,100.77,79.0,3
9902,7,1,0,2,1650,5,120,1172,101.15,9.9,3
9903,8,1,0,2,1650,6,131,1140,101.2,15.0,3
9904,9,1,0,2,1650,12,123,1082,101.22,48.0,3
9905,10,1,0,2,1650,10,123,1166,101.32,10.0,3
9906,11,1,0,2,1650,9,117,1106,102.07,36.0,3
9907,12,1,0,2,1650,3,124,1029,102.61,8.3,3
9908,1,1,0,2,1200,1,117,1074,70.51,3.9,4
9909,2,1,0,2,1200,5,116,1176,70.59,9.7,4
9910,3,1,0,2,1200,2,120,1154,70.81,5.4,4
9911,4,1,0,2,1200,4,121,1158,70.9,5.8,4
9912,5,1,0,2,1200,6,122,1245,70.93,31.0,4
9913,6,1,0,2,1200,9,133,1082,70.98,6.6,4
9914,7,1,0,2,1200,7,117,1158,71.12,5.2,4
9915,8,1,0,2,1200,3,123,1035,71.23,13.0,4
9916,9,1,0,2,1200,10,116,1068,71.25,120.0,4
9917,10,1,0,2,1200,8,123,1129,72.02,28.0,4
9918,1,1,0,2,1650,3,123,1256,99.7,4.5,4
9919,2,1,0,2,1650,6,115,1060,99.8,3.6,4
9920,3,1,0,2,1650,1,124,1016,99.94,41.0,4
9921,4,1,0,2,1650,5,116,1052,100.19,43.0,4
9922,5,1,0,2,1650,2,127,1070,100.41,10.0,4
9923,6,1,0,2,1650,7,119,955,100.43,7.1,4
9924,7,1,0,2,1650,10,118,1018,100.43,23.0,4
9925,8,1,0,2,1650,9,122,1079,100.45,8.4,4
9926,9,1,0,2,1650,8,123,1142,101.53,4.0,4
9927,10,1,0,2,1650,4,110,1123,101.86,51.0,4
9928,1,1,0,2,1800,1,121,1016,110.58,2.1,5
9929,2,1,0,2,1800,4,119,987,110.61,8.9,5
9930,3,1,0,2,1800,7,131,1149,110.76,7.4,5
9931,4,1,0,2,1800,10,122,1031,110.85,28.0,5
9932,5,1,0,2,1800,12,118,1031,110.88,44.0,5
9933,6,1,0,2,1800,3,133,1191,110.9,5.0,5
9934,7,1,0,2,1800,9,117,1164,110.97,53.0,5
9935,8,1,0,2,1800,5,115,1001,111.02,16.0,5
9936,9,1,0,2,1800,8,127,1054,111.26,15.0,5
9937,10,1,0,2,1800,2,123,984,111.52,120.0,5
9938,11,1,0,2,1800,6,123,1091,113.54,13.0,5
9939,12,1,0,2,1800,11,111,1103,114.82,130.0,5
9940,1,1,0,2,1650,4,115,1083,100.36,7.0,4
9941,2,1,0,2,1650,6,111,1024,100.36,9.3,4
9942,3,1,0,2,1650,1,132,1170,100.42,6.2,4
9943,4,1,0,2,1650,5,124,1133,100.62,4.0,4
9944,5,1,0,2,1650,2,124,1130,100.62,5.2,4
9945,6,1,0,2,1650,9,132,1113,100.66,8.6,4
9946,7,1,0,2,1650,3,115,1104,100.87,8.8,4
9947,8,1,0,2,1650,10,133,1093,101.18,14.0,4
9948,9,1,0,2,1650,8,121,1036,101.21,33.0,4
9949,10,1,0,2,1650,7,119,1083,101.23,34.0,4
9950,1,1,0,2,1000,11,125,1195,57.29,5.7,3
9951,2,1,0,2,1000,2,128,1073,57.58,10.0,3
9952,3,1,0,2,1000,7,126,1119,57.67,6.6,3
9953,4,1,0,2,1000,12,115,1207,57.69,48.0,3
9954,5,1,0,2,1000,6,125,1157,57.71,13.0,3
9955,6,1,0,2,1000,3,133,1216,57.72,12.0,3
9956,7,1,0,2,1000,9,128,1038,57.79,10.0,3
9957,8,1,0,2,1000,5,128,1155,57.89,5.9,3
9958,9,1,0,2,1000,10,117,1168,58.01,15.0,3
9959,10,1,0,2,1000,1,117,1176,58.02,4.2,3
9960,11,1,0,2,1000,4,129,1035,58.95,34.0,3
9961,12,1,0,2,1000,8,120,1193,59.14,45.0,3
9962,1,1,0,2,1650,12,133,1032,99.65,2.6,3
9963,2,1,0,2,1650,9,125,1113,99.84,46.0,3
9964,3,1,0,2,1650,2,125,1041,100.05,7.2,3
9965,4,1,0,2,1650,6,128,1166,100.21,12.0,3
9966,5,1,0,2,1650,1,120,1093,100.22,7.9,3
9967,6,1,0,2,1650,3,118,1290,100.28,3.6,3
9968,7,1,0,2,1650,10,122,1037,100.45,74.0,3
9969,8,1,0,2,1650,8,132,1087,100.46,151.0,3
9970,9,1,0,2,1650,11,127,1205,100.5,14.0,3
9971,10,1,0,2,1650,7,119,1155,100.6,43.0,3
9972,11,1,0,2,1650,4,130,1161,100.64,14.0,3
9973,12,1,0,2,1650,5,127,1096,100.7,100.0,3
9974,1,1,0,2,1200,4,120,1089,69.67,1.4,3
9975,2,1,0,2,1200,12,120,1221,69.86,14.0,3
9976,3,1,0,2,1200,9,119,1200,69.98,24.0,3
9977,4,1,0,2,1200,8,119,1140,70.06,16.0,3
9978,5,1,0,2,1200,11,132,1222,70.08,21.0,3
9979,6,1,0,2,1200,2,121,1143,70.18,7.7,3
9980,7,1,0,2,1200,6,113,1067,70.38,19.0,3
9981,8,1,0,2,1200,1,119,1073,70.42,67.0,3
9982,9,1,0,2,1200,7,114,1009,70.46,14.0,3
9983,10,1,0,2,1200,3,119,1138,70.9,118.0,3
9984,11,1,0,2,1200,10,118,1089,71.0,247.0,3
9985,12,1,0,2,1200,5,122,1123,71.67,100.0,3
9986,1,1,0,1,2200,1,126,1068,135.94,7.3,3
9987,2,1,0,1,2200,8,121,1039,136.15,11.0,3
9988,3,1,0,1,2200,2,113,1178,136.17,6.0,3
9989,4,1,0,1,2200,7,127,1162,136.23,7.6,3
9990,5,1,0,1,2200,4,122,1047,136.33,8.7,3
9991,6,1,0,1,2200,5,132,1061,136.39,6.0,3
9992,7,1,0,1,2200,3,125,1037,136.42,12.0,3
9993,8,1,0,1,2200,6,120,1114,136.97,3.0,3
9994,1,1,0,1,1650,7,131,1039,100.31,7.8,4
9995,2,1,0,1,1650,10,124,1139,100.52,11.0,4
9996,3,1,0,1,1650,5,118,1116,100.71,18.0,4
9997,4,1,0,1,1650,8,125,1042,100.72,14.0,4
9998,5,1,0,1,1650,1,120,1030,100.74,3.4,4
9999,6,1,0,1,1650,3,120,1163,100.79,10.0,4
10000,7,1,0,1,1650,2,133,1154,100.98,2.9,4
10001,8,1,0,1,1650,4,124,1064,101.14,9.3,4
10002,9,1,0,1,1650,9,129,1165,101.16,37.0,4
10003,10,1,0,1,1650,6,113,1058,101.31,113.0,4
10004,1,1,0,1,1200,9,116,1136,70.13,3.1,5
10005,2,1,0,1,1200,1,133,1016,70.41,3.7,5
10006,3,1,0,1,1200,2,130,1103,70.5,6.0,5
10007,4,1,0,1,1200,12,133,1202,70.51,32.0,5
10008,5,1,0,1,1200,7,116,1132,70.7,14.0,5
10009,6,1,0,1,1200,10,124,1088,70.71,9.7,5
10010,7,1,0,1,1200,5,129,1193,70.82,11.0,5
10011,8,1,0,1,1200,6,122,1056,70.91,41.0,5
10012,9,1,0,1,1200,8,129,1082,71.01,11.0,5
10013,10,1,0,1,1200,3,127,1119,71.08,206.0,5
10014,11,1,0,1,1200,11,120,1068,71.43,31.0,5
10015,12,1,0,1,1200,4,128,984,71.47,40.0,5
10016,1,1,0,1,1000,3,127,1149,57.36,6.2,4
10017,2,1,0,1,1000,1,124,1156,57.42,4.6,4
10018,3,1,0,1,1000,5,113,1187,57.47,4.3,4
10019,4,1,0,1,1000,2,124,1053,57.57,13.0,4
10020,5,1,0,1,1000,10,125,1121,57.67,11.0,4
10021,6,1,0,1,1000,6,133,1024,57.76,7.9,4
10022,7,1,0,1,1000,11,127,1072,57.94,13.0,4
10023,8,1,0,1,1000,8,114,1183,58.0,18.0,4
10024,9,1,0,1,1000,9,117,1132,58.22,134.0,4
10025,10,1,0,1,1000,12,114,1166,58.25,6.0,4
10026,11,1,0,1,1000,7,116,1204,58.51,78.0,4
10027,12,1,0,1,1000,4,119,1152,58.96,220.0,4
10028,1,1,0,1,1200,1,126,1173,69.6,1.7,4
10029,2,1,0,1,1200,5,133,1121,70.07,5.7,4
10030,3,1,0,1,1200,3,124,1210,70.21,10.0,4
10031,4,1,0,1,1200,6,117,1207,70.22,8.8,4
10032,5,1,0,1,1200,4,127,1013,70.26,63.0,4
10033,6,1,0,1,1200,11,117,1088,70.35,8.8,4
10034,7,1,0,1,1200,7,124,1179,70.38,15.0,4
10035,8,1,0,1,1200,9,130,1095,70.46,30.0,4
10036,9,1,0,1,1200,12,123,1072,70.82,177.0,4
10037,10,1,0,1,1200,2,130,1072,70.93,80.0,4
10038,11,1,0,1,1200,8,114,1171,70.97,181.0,4
10039,12,1,0,1,1200,10,114,1237,71.53,124.0,4
10040,1,1,0,1,1200,3,116,1142,70.11,4.5,3
10041,2,1,0,1,1200,5,133,1112,70.11,4.4,3
10042,3,1,0,1,1200,2,120,1243,70.12,6.8,3
10043,4,1,0,1,1200,4,114,1054,70.14,4.4,3
10044,5,1,0,1,1200,7,119,1029,70.33,67.0,3
10045,6,1,0,1,1200,12,127,1107,70.4,9.5,3
10046,7,1,0,1,1200,9,121,1069,70.52,12.0,3
10047,8,1,0,1,1200,1,125,1000,70.67,15.0,3
10048,9,1,0,1,1200,8,127,1186,70.71,15.0,3
10049,10,1,0,1,1200,6,122,1195,70.71,50.0,3
10050,11,1,0,1,1200,10,126,1175,70.75,27.0,3
10051,12,1,0,1,1200,11,131,1173,71.71,193.0,3
10052,1,1,0,1,1200,1,126,1073,69.4,2.5,3
10053,2,1,0,1,1200,7,117,1137,69.94,15.0,3
10054,3,1,0,1,1200,2,122,1205,69.96,37.0,3
10055,4,1,0,1,1200,12,118,1110,70.11,4.2,3
10056,5,1,0,1,1200,9,122,1120,70.2,21.0,3
10057,6,1,0,1,1200,5,128,1100,70.21,5.3,3
10058,7,1,0,1,1200,4,119,1173,70.22,33.0,3
10059,8,1,0,1,1200,6,117,1083,70.29,26.0,3
10060,9,1,0,1,1200,10,133,1148,70.46,28.0,3
10061,10,1,0,1,1200,11,118,999,70.71,15.0,3
10062,11,1,0,1,1200,3,121,1153,71.03,354.0,3
10063,12,1,0,1,1200,8,117,1125,71.66,10.0,3
10064,1,1,0,2,1650,3,119,1102,100.57,5.2,4
10065,2,1,0,2,1650,2,125,1113,100.8,2.9,4
10066,3,1,0,2,1650,7,123,1077,101.04,6.6,4
10067,4,1,0,2,1650,8,125,1120,101.12,8.2,4
10068,5,1,0,2,1650,6,127,1091,101.41,11.0,4
10069,6,1,0,2,1650,9,133,1106,101.45,11.0,4
10070,7,1,0,2,1650,1,119,1086,101.77,32.0,4
10071,8,1,0,2,1650,10,117,1017,101.84,9.7,4
10072,9,1,0,2,1650,5,118,1192,102.63,15.0,4
10073,10,1,0,2,1650,11,127,1132,104.06,72.0,4
10074,11,1,0,2,1650,4,121,1043,110.1,51.0,4
10075,1,1,0,2,1200,2,129,1100,71.18,12.0,4
10076,2,1,0,2,1200,7,123,1095,71.37,16.0,4
10077,3,1,0,2,1200,4,115,1036,71.38,4.0,4
10078,4,1,0,2,1200,1,127,1093,71.56,3.6,4
10079,5,1,0,2,1200,8,118,1154,71.64,25.0,4
10080,6,1,0,2,1200,10,125,1032,71.84,6.1,4
10081,7,1,0,2,1200,6,126,1067,71.87,23.0,4
10082,8,1,0,2,1200,5,125,1037,71.97,12.0,4
10083,9,1,0,2,1200,9,116,1156,72.11,7.8,4
10084,10,1,0,2,1200,11,125,1165,72.37,29.0,4
10085,11,1,0,2,1200,3,124,1083,72.49,47.0,4
10086,12,1,0,2,1200,12,129,1060,72.95,25.0,4
10087,1,1,0,2,1650,5,129,1063,101.15,6.0,4
10088,2,1,0,2,1650,1,116,1059,101.24,1.8,4
10089,3,1,0,2,1650,12,123,1014,101.32,12.0,4
10090,4,1,0,2,1650,10,115,1091,101.34,40.0,4
10091,5,1,0,2,1650,11,119,1047,101.43,32.0,4
10092,6,1,0,2,1650,8,127,1153,101.46,11.0,4
10093,7,1,0,2,1650,6,119,1030,101.72,54.0,4
10094,8,1,0,2,1650,4,126,1188,101.77,17.0,4
10095,9,1,0,2,1650,2,121,1134,102.07,9.8,4
10096,10,1,0,2,1650,3,126,1052,102.49,114.0,4
10097,11,1,0,2,1650,9,127,1125,102.51,18.0,4
10098,12,1,0,2,1650,7,118,1191,103.66,37.0,4
10099,1,1,0,2,1200,8,126,1189,70.97,8.3,4
10100,2,1,0,2,1200,9,124,1065,71.17,16.0,4
10101,3,1,0,2,1200,1,124,1223,71.29,19.0,4
10102,4,1,0,2,1200,5,131,1246,71.39,12.0,4
10103,5,1,0,2,1200,6,129,1102,71.43,4.2,4
10104,6,1,0,2,1200,3,131,1108,71.46,2.3,4
10105,7,1,0,2,1200,10,113,1144,71.47,23.0,4
