Pla,Horse No,Horse,Jockey,Trainer,Act Wt,Declare Horse Wt,Draw,LBW,RunningPos,Finish Time,Win Odds,RaceID,Class,Loc,Length,Going,Track
6,5,SMART BOY(V076),U Rispoli,T P Yung,123,1181,4,2-1/2,12 12 6 ,1:10.51,5.7,18-19-35,Class 3,HV,1200M,GOOD,"T-1F - ""C"" Course"
7,3,SHANGHAI MASTER(A337),C Y Ho,K W Lui,127,1145,9,2-3/4,5 5 7 ,1:10.55,6,18-19-35,Class 3,HV,1200M,GOOD,"T-1F - ""C"" Course"
8,1,BREEDERS' STAR(V197),C Schofield,D E Ferraris,133,1170,2,2-3/4,7 6 8 ,1:10.58,13,18-19-35,Class 3,HV,1200M,GOOD,"T-1F - ""C"" Course"
9,2,SIR REDALOT(A196),S Clipperton,J Size,133,1020,12,3-1/2,8 8 9 ,1:10.67,40,18-19-35,Class 3,HV,1200M,GOOD,"T-1F - ""C"" Course"
10,10,TENNESSEE BOSS(B386),M Chadwick,R Gibson,119,1159,6,4,9 10 10 ,1:10.78,59,18-19-35,Class 3,HV,1200M,GOOD,"T-1F - ""C"" Course"
11,11,MONICA(B271),K C Leung,M J Freedman    ,116,1044,11,4-3/4,11 11 11 ,1:10.87,57,18-19-35,Class 3,HV,1200M,GOOD,"T-1F - ""C"" Course"
12,6,SPEEDY KING(A391),N Callan,P F Yiu,122,1139,7,5-1/2,3 4 12 ,1:11.02,8.3,18-19-35,Class 3,HV,1200M,GOOD,"T-1F - ""C"" Course"

1,9,CIRCUIT GLORY(A402),K C Leung,A S Cruz,119,1048,6,-,3 3 3 1 ,1:40.18,6.1,18-19-36,Class 2,HV,1650M,GOOD,"T-1F - ""C"" Course"
2,4,T-1IN REDSTAR(B092),Z Purton,F C Lor,124,1083,11,3/4,4 2 2 2 ,1:40.30,4,18-19-36,Class 2,HV,1650M,GOOD,"T-1F - ""C"" Course"
3,7,KINGSFIELD(T403),M F Poon,R Gibson,116,1135,12,1-1/4,5 5 6 3 ,1:40.40,15,18-19-36,Class 2,HV,1650M,GOOD,"T-1F - ""C"" Course"
4,6,HELENE CHARISMA(A129),A Sanna,J Moore,121,1095,7,1-1/2,12 12 11 4 ,1:40.43,28,18-19-36,Class 2,HV,1650M,GOOD,"T-1F - ""C"" Course"
5,12,JADE FORTUNE(V020),M L Yeung,K L Man,116,1098,2,3-3/4,9 11 8 5 ,1:40.76,41,18-19-36,Class 2,HV,1650M,GOOD,"T-1F - ""C"" Course"
6,8,PRETTY BAUHINIA(A135),C Wong,Y S Tsui,111,1066,9,3-3/4,2 4 4 6 ,1:40.76,13,18-19-36,Class 2,HV,1650M,GOOD,"T-1F - ""C"" Course"
7,5,WINNING FAITH(A253),H T Mo,C S Shum,117,1253,1,3-3/4,10 10 9 7 ,1:40.78,4,18-19-36,Class 2,HV,1650M,GOOD,"T-1F - ""C"" Course"
8,1,SICHUAN DAR(T375),C Schofield,A T Millard,133,970,5,4-1/4,11 9 12 8 ,1:40.84,18,18-19-36,Class 2,HV,1650M,GOOD,"T-1F - ""C"" Course"
9,3,LITTERATE-1(V183),N Callan,R Gibson,128,1100,3,4-1/4,8 8 5 9 ,1:40.86,12,18-19-36,Class 2,HV,1650M,GOOD,"T-1F - ""C"" Course"
10,11,BLOCKER DEE(T374),H N Wong,C Fownes,115,1237,4,6-1/2,6 6 7 10 ,1:41.23,45,18-19-36,Class 2,HV,1650M,GOOD,"T-1F - ""C"" Course"
11,10,XIANG BAI QI(B336),G van Niekerk,D E Ferraris,119,988,10,7-3/4,7 7 10 11 ,1:41.40,15,18-19-36,Class 2,HV,1650M,GOOD,"T-1F - ""C"" Course"
12,2,LIMITLESS(A115),D Whyte,C Fownes,128,1125,8,8-3/4,1 1 1 12 ,1:41.56,7.7,18-19-36,Class 2,HV,1650M,GOOD,"T-1F - ""C"" Course"

1,11,AMAZING GOLD(V408),K C Leung,K H Ting,121,1023,8,-,2 3 4 3 1 ,1:51.00,5,18-19-48,Class 5,HV,1800M,GOOD,"T-1F - ""C+3"" Course"
2,1,CHIU CHOW KID(T412),Z Purton,T P Yung,133,1171,3,1-1/4,8 8 6 4 2 ,1:51.18,5.6,18-19-48,Class 5,HV,1800M,GOOD,"T-1F - ""C+3"" Course"
3,7,WONDERFUL CHASER(V258),C Y Ho,K W Lui,127,1165,7,1-1/2,5 4 5 6 3 ,1:51.23,13,18-19-48,Class 5,HV,1800M,GOOD,"T-1F - ""C+3"" Course"
4,4,MEGA TREAS-1E(A237),M L Yeung,Y S Tsui,130,1054,9,1-3/4,1 1 1 1 4 ,1:51.30,14,18-19-48,Class 5,HV,1800M,GOOD,"T-1F - ""C+3"" Course"
5,6,TOP ACE(T199),G van Niekerk,A T Millard,129,1161,4,3-1/2,7 6 8 7 5 ,1:51.54,3.7,18-19-48,Class 5,HV,1800M,GOOD,"T-1F - ""C+3"" Course"
6,10,THE JOY OF GIVING(A249),S Clipperton,C W Chang,122,988,12,4-1/2,11 12 9 9 6 ,1:51.70,11,18-19-48,Class 5,HV,1800M,GOOD,"T-1F - ""C+3"" Course"
7,2,SPINNING DANCER(S078),D Whyte,K L Man,133,1035,2,4-3/4,6 7 10 10 7 ,1:51.76,17,18-19-48,Class 5,HV,1800M,GOOD,"T-1F - ""C+3"" Course"
8,3,DUTCH WINDMILL(T288),C Wong,C W Chang,122,1057,5,5-3/4,4 5 7 8 8 ,1:51.90,13,18-19-48,Class 5,HV,1800M,GOOD,"T-1F - ""C+3"" Course"
9,12,GENTLEMEN(V060),M Chadwick,P F Yiu,114,1167,10,7-1/4,3 2 2 2 9 ,1:52.14,59,18-19-48,Class 5,HV,1800M,GOOD,"T-1F - ""C+3"" Course"
10,9,CLEMENT LEGEND(B137),H T Mo,C S Shum,117,1116,1,7-1/4,9 11 12 12 10 ,1:52.15,12,18-19-48,Class 5,HV,1800M,GOOD,"T-1F - ""C+3"" Course"
11,8,CELEBRATION(A085),A Sanna,D E Ferraris,122,1032,6,8-1/4,10 9 11 11 11 ,1:52.32,13,18-19-48,Class 5,HV,1800M,GOOD,"T-1F - ""C+3"" Course"
12,5,SWEET BEAN(S205),U Rispoli,C Fownes,129,1017,11,15-1/2,12 10 3 5 12 ,1:53.46,25,18-19-48,Class 5,HV,1800M,GOOD,"T-1F - ""C+3"" Course"

1,7,E MASTER(A254),S Clipperton,C Fownes,123,1116,11,-,10 10 1 ,1:09.98,10,18-19-49,Class 4,HV,1200M,GOOD,"T-1F - ""C+3"" Course"
2,2,NAVAS(V362),M F Poon,R Gibson,127,1062,8,N,9 6 2 ,1:10.03,12,18-19-49,Class 4,HV,1200M,GOOD,"T-1F - ""C+3"" Course"
3,12,RAICHU(V414),G van Niekerk,D E Ferraris,115,1011,10,2,11 11 3 ,1:10.28,17,18-19-49,Class 4,HV,1200M,GOOD,"T-1F - ""C+3"" Course"
4,6,UNIVERSAL GO GO(B132),C Y Ho,K W Lui,122,1110,12,2-1/4,12 12 4 ,1:10.35,22,18-19-49,Class 4,HV,1200M,GOOD,"T-1F - ""C+3"" Course"
5,10,DISTRICT EXPRESS(B136),C Schofield,P F Yiu,119,1188,5,3,5 5 5 ,1:10.47,10,18-19-49,Class 4,HV,1200M,GOOD,"T-1F - ""C+3"" Course"
6,3,COMPASSION STAR(A121),M L Yeung,C H Yip,127,1090,1,3,4 4 6 ,1:10.47,20,18-19-49,Class 4,HV,1200M,GOOD,"T-1F - ""C+3"" Course"
7,8,FUN TIMES(B079),K C Leung,A T Millard,123,1091,9,3,8 8 7 ,1:10.47,38,18-19-49,Class 4,HV,1200M,GOOD,"T-1F - ""C+3"" Course"
8,4,DOLLAR REWARD(A305),H T Mo,C S Shum,123,1059,2,4-1/4,3 3 8 ,1:10.66,10,18-19-49,Class 4,HV,1200M,GOOD,"T-1F - ""C+3"" Course"
9,11,C-1LING LUX-1Y(A083),H N Wong,Y S Tsui,113,1033,4,5,6 9 9 ,1:10.78,19,18-19-49,Class 4,HV,1200M,GOOD,"T-1F - ""C+3"" Course"
10,9,NICE KICK(B002),K Teetan,J Size,121,1067,6,5-1/2,7 7 10 ,1:10.85,5.3,18-19-49,Class 4,HV,1200M,GOOD,"T-1F - ""C+3"" Course"
11,1,ALL GREAT FRIENDS(S279),Z Purton,K L Man,133,1040,7,7,2 2 11 ,1:11.08,4.4,18-19-49,Class 4,HV,1200M,GOOD,"T-1F - ""C+3"" Course"
12,5,YOUNG EMPIRE(V116),A Sanna,W Y So,125,1022,3,8-1/4,1 1 12 ,1:11.29,4.9,18-19-49,Class 4,HV,1200M,GOOD,"T-1F - ""C+3"" Course"

1,5,COUNTRY STAR(B396),Z Purton,J Size,125,1086,2,-,5 4 1 ,1:09.65,2.2,18-19-50,Class 4,HV,1200M,GOOD,"T-1F - ""C+3"" Course"
2,9,LOVE CHUNGHWA(T207),U Rispoli,T P Yung,121,1154,8,3-1/4,11 11 2 ,1:10.18,23,18-19-50,Class 4,HV,1200M,GOOD,"T-1F - ""C+3"" Course"
3,8,BLITZING(B290),K C Ng,A S Cruz,118,1155,5,3-1/2,3 5 3 ,1:10.23,11,18-19-50,Class 4,HV,1200M,GOOD,"T-1F - ""C+3"" Course"
4,7,BINGO(A301),M F Poon,J Moore,119,1199,12,3-3/4,7 6 4 ,1:10.24,12,18-19-50,Class 4,HV,1200M,GOOD,"T-1F - ""C+3"" Course"
5,12,LUCKY SHINY DAY(A273),T H So,L Ho,111,1034,3,4-1/4,9 10 5 ,1:10.34,50,18-19-50,Class 4,HV,1200M,GOOD,"T-1F - ""C+3"" Course"
6,2,WINNING SUPREME(A351),C Wong,Y S Tsui,122,1130,4,4-3/4,2 1 6 ,1:10.43,8.9,18-19-50,Class 4,HV,1200M,GOOD,"T-1F - ""C+3"" Course"
7,4,PEACE N PROSPERITY(T210),K C Leung,K H Ting,126,1030,10,5-1/4,1 2 7 ,1:10.47,7.4,18-19-50,Class 4,HV,1200M,GOOD,"T-1F - ""C+3"" Course"
8,11,CO-1T RULER(B255),H T Mo,M J Freedman    ,113,1083,1,5-1/4,8 7 8 ,1:10.48,289,18-19-50,Class 4,HV,1200M,GOOD,"T-1F - ""C+3"" Course"
9,6,NABOO STAR(B366),D Whyte,C Fownes,125,1042,6,5-1/4,10 9 9 ,1:10.51,5.7,18-19-50,Class 4,HV,1200M,GOOD,"T-1F - ""C+3"" Course"
10,1,EVERBRAVE(A364),A Sanna,K L Man,133,1207,11,6-1/4,4 3 10 ,1:10.66,18,18-19-50,Class 4,HV,1200M,GOOD,"T-1F - ""C+3"" Course"
11,3,SPRING WIN(V157),N Callan,P F Yiu,129,1092,7,7-1/4,6 8 11 ,1:10.81,23,18-19-50,Class 4,HV,1200M,GOOD,"T-1F - ""C+3"" Course"
12,10,MAGIC POWER(A236),M L Yeung,W Y So,118,1052,9,18-3/4,12 12 12 ,1:12.66,247,18-19-50,Class 4,HV,1200M,GOOD,"T-1F - ""C+3"" Course"

1,4,RED WARRIOR(B355),Z Purton,J Size,124,1044,8,-,2 4 3 1 ,1:39.67,2.4,18-19-51,Class 3,HV,1650M,GOOD,"T-1F - ""C+3"" Course"
2,10,AMAZING SATCHMO(A363),K Teetan,D E Ferraris,115,1277,9,1-1/2,6 5 5 2 ,1:39.93,4.9,18-19-51,Class 3,HV,1650M,GOOD,"T-1F - ""C+3"" Course"
3,8,NITRO EXPRESS(T353),M Chadwick,D E Ferraris,117,1185,3,2,8 8 7 3 ,1:40.03,22,18-19-51,Class 3,HV,1650M,GOOD,"T-1F - ""C+3"" Course"
4,7,HAPPY SPIRIT(V008),M F Poon,K L Man,114,1110,6,2-1/2,3 1 1 4 ,1:40.07,39,18-19-51,Class 3,HV,1650M,GOOD,"T-1F - ""C+3"" Course"
5,3,RICKFIELD(V046),G van Niekerk,A T Millard,130,1046,5,3,10 10 9 5 ,1:40.16,5.5,18-19-51,Class 3,HV,1650M,GOOD,"T-1F - ""C+3"" Course"
6,2,MY ALLY(B261),C Schofield,R Gibson,133,1148,10,5,1 3 4 6 ,1:40.46,21,18-19-51,Class 3,HV,1650M,GOOD,"T-1F - ""C+3"" Course"
7,9,O-1 HERO(V278),M L Yeung,C S Shum,114,1265,2,5-1/2,5 6 6 7 ,1:40.55,23,18-19-51,Class 3,HV,1650M,GOOD,"T-1F - ""C+3"" Course"
8,1,MAGNETISM(V114),C Wong,D E Ferraris,123,1122,1,5-1/2,7 7 8 8 ,1:40.57,14,18-19-51,Class 3,HV,1650M,GOOD,"T-1F - ""C+3"" Course"
9,6,MULTIGOGO(A204),H N Wong,A S Cruz,117,1137,7,6,4 2 2 9 ,1:40.63,8.6,18-19-51,Class 3,HV,1650M,GOOD,"T-1F - ""C+3"" Course"
10,5,HAPPY LI-1(V134),K C Leung,L Ho,120,1081,4,24-3/4,9 9 10 10 ,1:43.65,14,18-19-51,Class 3,HV,1650M,GOOD,"T-1F - ""C+3"" Course"

1,4,SPARKLING SWORD(P256),M F Poon,K W Lui,122,1169,3,-,1 1 1 1 ,1:41.22,7,18-19-52,Class 4,HV,1650M,GOOD,"T-1F - ""C+3"" Course"
2,3,CHARITY WINGS(B003),H T Mo,C S Shum,124,1109,6,1-3/4,3 2 2 2 ,1:41.51,24,18-19-52,Class 4,HV,1650M,GOOD,"T-1F - ""C+3"" Course"
3,12,FINE WITH ME(T178),M L Yeung,K H Ting,116,1090,5,2-1/4,5 6 6 3 ,1:41.59,7,18-19-52,Class 4,HV,1650M,GOOD,"T-1F - ""C+3"" Course"
4,5,BUNDLE OF ENERGY(B279),C Y Ho,D J Hall,123,1139,4,2-3/4,4 4 4 4 ,1:41.66,12,18-19-52,Class 4,HV,1650M,GOOD,"T-1F - ""C+3"" Course"
5,6,ALL YOU KNOW(A320),D Whyte,R Gibson,124,1056,11,3,9 10 11 5 ,1:41.68,11,18-19-52,Class 4,HV,1650M,GOOD,"T-1F - ""C+3"" Course"
6,7,STARLIT KNIGHT(A137),K C Leung,Y S Tsui,124,1107,12,3-1/4,11 9 7 6 ,1:41.73,25,18-19-52,Class 4,HV,1650M,GOOD,"T-1F - ""C+3"" Course"
7,1,HO HO -1EL(T029),C Wong,C H Yip,123,1169,1,3-1/4,8 8 9 7 ,1:41.75,14,18-19-52,Class 4,HV,1650M,GOOD,"T-1F - ""C+3"" Course"
8,11,GOLD VELVET(V400),G van Niekerk,A T Millard,120,1145,10,3-1/4,7 5 5 8 ,1:41.75,3.4,18-19-52,Class 4,HV,1650M,GOOD,"T-1F - ""C+3"" Course"
9,9,SPEEDY WALLY(T002),Z Purton,C Fownes,122,1121,8,3-3/4,6 7 8 9 ,1:41.82,6.3,18-19-52,Class 4,HV,1650M,GOOD,"T-1F - ""C+3"" Course"
10,8,DARING HEART(V260),K Teetan,D E Ferraris,123,1043,2,4-3/4,2 3 3 10 ,1:41.99,26,18-19-52,Class 4,HV,1650M,GOOD,"T-1F - ""C+3"" Course"
11,10,HAPPY ROCKY(S147),S Clipperton,C W Chang,121,1110,7,5,12 12 10 11 ,1:42.01,33,18-19-52,Class 4,HV,1650M,GOOD,"T-1F - ""C+3"" Course"
12,2,ISHVARA(S015),U Rispoli,T P Yung,130,1085,9,8-1/4,10 11 12 12 ,1:42.55,10,18-19-52,Class 4,HV,1650M,GOOD,"T-1F - ""C+3"" Course"

1,10,MOST BEAUTIFUL(A022),H T Mo,C S Shum,111,1156,1,-,3 2 1 ,1:09.69,5.3,18-19-53,Class 3,HV,1200M,GOOD,"T-1F - ""C+3"" Course"
2,5,SMART BOY(V076),U Rispoli,T P Yung,123,1188,3,N,8 8 2 ,1:09.73,7.4,18-19-53,Class 3,HV,1200M,GOOD,"T-1F - ""C+3"" Course"
3,4,STORM SIGNAL(B055),D Whyte,J Moore,124,1177,8,1-1/2,4 4 3 ,1:09.91,6.5,18-19-53,Class 3,HV,1200M,GOOD,"T-1F - ""C+3"" Course"
4,8,TOP SCORE(V357),M L Yeung,K W Lui,117,1142,5,2,6 6 4 ,1:10.02,7.2,18-19-53,Class 3,HV,1200M,GOOD,"T-1F - ""C+3"" Course"
5,6,MIGHTY MAVERICK(V150),G van Niekerk,C Fownes,122,1149,7,3,7 7 5 ,1:10.16,5.7,18-19-53,Class 3,HV,1200M,GOOD,"T-1F - ""C+3"" Course"
6,11,BETTER CHOICE(A383),H N Wong,W Y So,111,1047,9,4-3/4,10 10 6 ,1:10.47,12,18-19-53,Class 3,HV,1200M,GOOD,"T-1F - ""C+3"" Course"
7,2,DEMONS ROCK(B263),T H So,K H Ting,129,1040,2,5-1/4,5 5 7 ,1:10.52,47,18-19-53,Class 3,HV,1200M,GOOD,"T-1F - ""C+3"" Course"
8,9,TENNESSEE BOSS(B386),M Chadwick,R Gibson,118,1145,11,6-1/4,12 12 8 ,1:10.70,161,18-19-53,Class 3,HV,1200M,GOOD,"T-1F - ""C+3"" Course"
9,1,BREEDERS' STAR(V197),A Sanna,D E Ferraris,133,1179,6,8,9 9 9 ,1:10.98,11,18-19-53,Class 3,HV,1200M,GOOD,"T-1F - ""C+3"" Course"
10,3,HEALTHY LUCK(A064),C Y Ho,K L Man,127,1052,4,8,2 1 10 ,1:10.99,6.6,18-19-53,Class 3,HV,1200M,GOOD,"T-1F - ""C+3"" Course"
11,12,MONICA(B271),M F Poon,M J Freedman    ,109,1043,12,10,11 11 11 ,1:11.29,96,18-19-53,Class 3,HV,1200M,GOOD,"T-1F - ""C+3"" Course"
12,7,SPEED VISION(B211),Z Purton,F C Lor,120,1161,10,13-3/4,1 3 12 ,1:11.91,14,18-19-53,Class 3,HV,1200M,GOOD,"T-1F - ""C+3"" Course"

1,11,SPARKLING DRAGON(B033),M F Poon,M J Freedman    ,111,1112,4,-,1 1 1 ,1:09.74,5.9,18-19-54,Class 3,HV,1200M,GOOD,"T-1F - ""C+3"" Course"
2,7,DOUBLE VALENTINE(A163),C Y Ho,A S Cruz,119,1064,2,1-1/4,5 4 2 ,1:09.94,10,18-19-54,Class 3,HV,1200M,GOOD,"T-1F - ""C+3"" Course"
3,8,MY CHANCE(B214),M L Yeung,K W Lui,116,1091,7,1-1/4,7 6 3 ,1:09.94,14,18-19-54,Class 3,HV,1200M,GOOD,"T-1F - ""C+3"" Course"
4,5,ALCARI(A354),K Teetan,P F Yiu,124,1206,3,1-1/4,4 5 4 ,1:09.95,4.1,18-19-54,Class 3,HV,1200M,GOOD,"T-1F - ""C+3"" Course"
5,2,SIR REDALOT(A196),A Sanna,J Size,133,1006,8,3-1/4,9 8 5 ,1:10.25,26,18-19-54,Class 3,HV,1200M,GOOD,"T-1F - ""C+3"" Course"
6,3,STARLIGHT(V273),Z Purton,C H Yip,127,1095,11,3-1/2,10 11 6 ,1:10.31,6.5,18-19-54,Class 3,HV,1200M,GOOD,"T-1F - ""C+3"" Course"
7,12,KING OPIE(B034),C Schofield,F C Lor,114,1083,10,3-3/4,8 9 7 ,1:10.32,6.7,18-19-54,Class 3,HV,1200M,GOOD,"T-1F - ""C+3"" Course"
8,9,STARSHIP(V379),K C Leung,P O'Sullivan,117,1150,1,4,11 10 8 ,1:10.36,8.2,18-19-54,Class 3,HV,1200M,GOOD,"T-1F - ""C+3"" Course"
9,1,BLOCKER DEE(T374),N Callan,C Fownes,133,1236,6,4-3/4,3 3 9 ,1:10.51,14,18-19-54,Class 3,HV,1200M,GOOD,"T-1F - ""C+3"" Course"
10,10,GOOD FOR YOU(T265),H N Wong,Y S Tsui,113,1040,12,5,12 12 10 ,1:10.52,80,18-19-54,Class 3,HV,1200M,GOOD,"T-1F - ""C+3"" Course"
11,6,STRATHCLYDE(V225),G van Niekerk,A T Millard,123,1192,9,11-1/4,2 2 11 ,1:11.53,35,18-19-54,Class 3,HV,1200M,GOOD,"T-1F - ""C+3"" Course"
12,4,EXTREMELY FUN(T024),M Chadwick,L Ho,125,1205,5,11-3/4,6 7 12 ,1:11.62,14,18-19-54,Class 3,HV,1200M,GOOD,"T-1F - ""C+3"" Course"

1,5,NAMJONG PLUS(B048),M L Yeung,Y S Tsui,121,1091,2,-,5 5 5 5 1 ,1:50.15,3.2,18-19-66,Class 3,HV,1800M,GOOD,"T-1F - ""A"" Course"
2,8,DYNAMIC EAGLE(B072),H T Mo,C S Shum,111,1157,7,N,4 4 4 4 2 ,1:50.20,4.7,18-19-66,Class 3,HV,1800M,GOOD,"T-1F - ""A"" Course"
3,3,BRAVE LEGEND(A260),C Y Ho,A S Cruz,128,1152,6,2,6 6 6 6 3 ,1:50.45,9.7,18-19-66,Class 3,HV,1800M,GOOD,"T-1F - ""A"" Course"
4,2,CHEERFUL STAR(B326),K Teetan,F C Lor,131,1026,5,2-1/4,7 7 7 7 4 ,1:50.50,31,18-19-66,Class 3,HV,1800M,GOOD,"T-1F - ""A"" Course"
5,1,GIANT T-1TLE(T391),C Murray,A T Millard,133,1061,3,2-3/4,3 2 2 2 5 ,1:50.60,11,18-19-66,Class 3,HV,1800M,GOOD,"T-1F - ""A"" Course"
6,6,FAITHFUL TRINITY(A247),M Chadwick,R Gibson,121,1063,4,5,1 1 1 1 6 ,1:50.96,3.4,18-19-66,Class 3,HV,1800M,GOOD,"T-1F - ""A"" Course"
7,7,MCQUEEN(V013),G van Niekerk,D E Ferraris,117,1090,1,7-1/4,2 3 3 3 7 ,1:51.32,5.8,18-19-66,Class 3,HV,1800M,GOOD,"T-1F - ""A"" Course"
-1,4,SKY MELODY(B218),Z Purton,C Fownes,129,---,---,---,---,---,---,18-19-66,Class 3,HV,1800M,GOOD,"T-1F - ""A"" Course"

1,2,IMPECCABLE -1LLOW(A310),C Schofield,R Gibson,129,1132,4,-,6 6 7 1 ,1:42.00,3.6,18-19-67,Class 4,HV,1650M,GOOD,"T-1F - ""A"" Course"
2,8,CAPTAIN BOSS(B096),C Wong,L Ho,114,1148,3,1-1/4,1 1 1 2 ,1:42.21,4.3,18-19-67,Class 4,HV,1650M,GOOD,"T-1F - ""A"" Course"
3,1,ELECTRIC LIGHTNING(A189),N Callan,D E Ferraris,133,1044,1,1-1/2,4 4 4 3 ,1:42.23,4.8,18-19-67,Class 4,HV,1650M,GOOD,"T-1F - ""A"" Course"
4,9,LITTLE ISLAND(T390),H N Wong,K L Man,119,1016,2,1-3/4,5 5 6 4 ,1:42.27,9.6,18-19-67,Class 4,HV,1650M,GOOD,"T-1F - ""A"" Course"
5,5,GENTRY(V042),W M Lai,C H Yip,127,1040,12,2-3/4,9 9 10 5 ,1:42.44,13,18-19-67,Class 4,HV,1650M,GOOD,"T-1F - ""A"" Course"
6,10,PEARL WARM WARM(T183),M Chadwick,P O'Sullivan,121,1105,5,2-3/4,8 8 8 6 ,1:42.44,23,18-19-67,Class 4,HV,1650M,GOOD,"T-1F - ""A"" Course"
7,11,C-1LING LUX-1Y(A083),K C Ng,Y S Tsui,115,1032,9,3-1/4,2 2 3 7 ,1:42.51,15,18-19-67,Class 4,HV,1650M,GOOD,"T-1F - ""A"" Course"
8,7,WAH MAY BABY(S247),K Teetan,A S Cruz,126,1131,10,4,7 7 5 8 ,1:42.65,20,18-19-67,Class 4,HV,1650M,GOOD,"T-1F - ""A"" Course"
9,12,VICTORY FOLLOW ME(V182),H T Mo,C S Shum,111,1002,8,4-1/4,10 11 11 9 ,1:42.67,19,18-19-67,Class 4,HV,1650M,GOOD,"T-1F - ""A"" Course"
10,3,TRUE GRIT(B232),S Clipperton,J Size,128,1040,6,4-1/2,11 10 9 10 ,1:42.73,91,18-19-67,Class 4,HV,1650M,GOOD,"T-1F - ""A"" Course"
11,6,MEGATRON(V119),G van Niekerk,P F Yiu,126,1122,7,5,3 3 2 11 ,1:42.81,9.7,18-19-67,Class 4,HV,1650M,GOOD,"T-1F - ""A"" Course"
-1,4,BUNDLE OF ENERGY(B279),Z Purton,D J Hall,127,---,---,---,---,---,---,18-19-67,Class 4,HV,1650M,GOOD,"T-1F - ""A"" Course"

1,6,FLYING FORCE(V014),H T Mo,C S Shum,119,1051,9,-,12 12 1 ,1:10.77,12,18-19-68,Class 4,HV,1200M,GOOD,"T-1F - ""A"" Course"
2,2,POWERMAX(A009),Z Purton,R Gibson,132,1131,5,SH,3 3 2 ,1:10.77,1.9,18-19-68,Class 4,HV,1200M,GOOD,"T-1F - ""A"" Course"
3,5,THOU SHALL SING(B047),K C Leung,W Y So,125,1043,3,3/4,1 1 3 ,1:10.89,7.2,18-19-68,Class 4,HV,1200M,GOOD,"T-1F - ""A"" Course"
4,3,WALDORF(B253),K C Ng,A S Cruz,126,1078,1,1-3/4,4 4 4 ,1:11.03,14,18-19-68,Class 4,HV,1200M,GOOD,"T-1F - ""A"" Course"
5,1,MICKEY RICH(B151),N Callan,P F Yiu,133,1090,2,1-3/4,6 5 5 ,1:11.05,7.8,18-19-68,Class 4,HV,1200M,GOOD,"T-1F - ""A"" Course"
6,7,LONDON MASTER(T345),G van Niekerk,D E Ferraris,124,1080,6,2-3/4,9 9 6 ,1:11.20,13,18-19-68,Class 4,HV,1200M,GOOD,"T-1F - ""A"" Course"
7,4,SWEETIE BARLEY(A231),U Rispoli,C Fownes,125,1067,7,3-1/4,8 8 7 ,1:11.27,20,18-19-68,Class 4,HV,1200M,GOOD,"T-1F - ""A"" Course"
8,9,FIRE AND GOLD(B004),K Teetan,C H Yip,122,1082,8,4-1/4,11 11 8 ,1:11.46,16,18-19-68,Class 4,HV,1200M,GOOD,"T-1F - ""A"" Course"
9,8,TOM'S DRAGON(B175),S Clipperton,J Size,123,1260,11,4-1/4,2 2 9 ,1:11.46,135,18-19-68,Class 4,HV,1200M,GOOD,"T-1F - ""A"" Course"
10 ,10,FOX CHEUNGER(B187),C Y Ho,K W Lui,120,1063,10,4-1/2,10 10 10 ,1:11.47,12,18-19-68,Class 4,HV,1200M,GOOD,"T-1F - ""A"" Course"
10 ,12,CO-1T RULER(B255),M F Poon,M J Freedman    ,111,1073,4,4-1/2,7 7 10 ,1:11.47,124,18-19-68,Class 4,HV,1200M,GOOD,"T-1F - ""A"" Course"
12,11,STAR SUPERIOR(V255),W M Lai,C W Chang,117,1059,12,7-3/4,5 6 12 ,1:12.02,106,18-19-68,Class 4,HV,1200M,GOOD,"T-1F - ""A"" Course"

1,2,MR PICASSO(T330),Z Purton,D J Hall,133,1137,6,-,9 9 1 ,1:10.78,5.9,18-19-69,Class 4,HV,1200M,GOOD,"T-1F - ""A"" Course"
2,6,THE CREATETH(A336),N Callan,J Moore,127,1096,2,N,4 4 2 ,1:10.83,4.3,18-19-69,Class 4,HV,1200M,GOOD,"T-1F - ""A"" Course"
3,12,SPICY KAKA(V323),M Chadwick,K L Man,116,1180,3,1-3/4,7 7 3 ,1:11.04,22,18-19-69,Class 4,HV,1200M,GOOD,"T-1F - ""A"" Course"
4,4,VERY RICH MAN(V286),M F Poon,L Ho,126,1043,12,1-3/4,1 1 4 ,1:11.06,32,18-19-69,Class 4,HV,1200M,GOOD,"T-1F - ""A"" Course"
5,1,ALL YOU NEED(A006),C Schofield,R Gibson,133,1159,11,2-1/4,3 3 5 ,1:11.15,16,18-19-69,Class 4,HV,1200M,GOOD,"T-1F - ""A"" Course"
6,5,CLEAR CHOICE(A426),M L Yeung,C S Shum,125,1038,7,3,11 10 6 ,1:11.27,13,18-19-69,Class 4,HV,1200M,GOOD,"T-1F - ""A"" Course"
7,3,GOLDEN GLORY(T076),C Y Ho,K H Ting,129,1061,10,3-3/4,12 12 7 ,1:11.40,12,18-19-69,Class 4,HV,1200M,GOOD,"T-1F - ""A"" Course"
8,11,TRAVEL SUCCESSOR(V121),K C Leung,W Y So,118,1140,5,4-1/2,5 5 8 ,1:11.48,4.2,18-19-69,Class 4,HV,1200M,GOOD,"T-1F - ""A"" Course"
